name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -19]
name: hybrid_-40_15_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-40_15_-8_35_20_20_30_420.png, overlap_score: 77.81458431982684, pred: [-40, -30]
name: sedan4door_-20_45_-30_35_15_20_60_420.png, overlap_score: 5.371673819742489, pred: [-20, -20]
name: sedan2door_-20_45_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -33]
name: hatchback_-20_15_-8_35_20_230_30_420.png, overlap_score: 255.0, pred: [-20, -29]
name: sedan2door_-20_23_-30_35_15_80_30_420.png, overlap_score: 23.735980494601183, pred: [-20, -19]
name: suv_-40_45_-30_10_20_20_60_420.png, overlap_score: 0.0, pred: [-40, -24]
name: sedan4door_0_45_-30_10_15_80_60_420.png, overlap_score: 236.2975495915986, pred: [0, 0]
name: hybrid_-20_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -25]
name: hybrid_-20_23_-8_35_15_80_30_420.png, overlap_score: 7.556466876971609, pred: [-20, -25]
name: hybrid_0_45_-8_10_20_80_60_420.png, overlap_score: 255.0, pred: [0, 0]
name: sedan2door_-40_23_-30_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_-20_15_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -23]
name: hatchback_-20_23_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -24]
name: hatchback_0_23_-30_35_20_20_30_420.png, overlap_score: 134.84211631324794, pred: [0, -1]
name: suv_0_45_-8_35_20_230_60_420.png, overlap_score: 130.9620253164557, pred: [0, -2]
name: hatchback_-20_45_-30_35_15_80_30_420.png, overlap_score: 58.05555555555556, pred: [-20, -26]
name: hybrid_-40_23_-8_10_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hatchback_-20_15_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -9]
name: sedan2door_-40_23_-8_35_20_80_30_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan4door_-20_45_-30_10_15_80_60_420.png, overlap_score: 54.53121364870105, pred: [-20, -22]
name: suv_-20_15_-8_35_20_20_60_420.png, overlap_score: 29.146877748460863, pred: [-20, -19]
name: hybrid_-40_23_-30_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -31]
name: suv_-20_45_-30_35_20_20_60_420.png, overlap_score: 91.15994471667295, pred: [-20, -18]
name: sedan2door_0_45_-8_10_20_140_30_420.png, overlap_score: 109.52941176470588, pred: [0, -6]
name: sedan4door_-40_15_-8_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan2door_0_15_-8_10_20_140_60_420.png, overlap_score: 239.1764705882353, pred: [0, 0]
name: hybrid_-20_23_-30_10_15_80_30_420.png, overlap_score: 5.232176656151419, pred: [-20, -24]
name: sedan2door_-40_45_-30_10_15_230_30_420.png, overlap_score: None, pred: [-40, -32]
name: hatchback_0_15_-8_35_20_80_60_420.png, overlap_score: 254.0181932245922, pred: [0, -1]
name: hatchback_0_15_-30_10_15_80_30_420.png, overlap_score: 39.86448598130841, pred: [0, -5]
name: hybrid_-20_15_-8_10_15_80_60_420.png, overlap_score: 3.787940379403794, pred: [-20, -19]
name: suv_-40_45_-30_35_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-20_45_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: sedan4door_0_45_-8_10_20_80_60_420.png, overlap_score: 227.08343057176197, pred: [0, 0]
name: suv_-40_23_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: suv_0_15_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [0, -3]
name: suv_-40_45_-30_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: suv_-20_15_-30_35_20_20_60_420.png, overlap_score: 84.56753360974997, pred: [-20, -17]
name: sedan4door_-40_23_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan2door_-20_15_-8_35_20_80_60_420.png, overlap_score: 38.25489534098582, pred: [-20, -19]
name: sedan2door_0_15_-30_35_20_230_60_420.png, overlap_score: 255.0, pred: [0, -2]
name: sedan2door_0_15_-30_35_20_230_30_420.png, overlap_score: None, pred: [0, -22]
name: hatchback_-40_23_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -29]
name: sedan4door_-20_15_-8_10_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -34]
name: hatchback_-40_15_-30_10_20_230_30_420.png, overlap_score: 60.08490566037736, pred: [-40, -36]
name: hybrid_-40_15_-8_10_15_230_30_420.png, overlap_score: 0.0, pred: [-40, -40]
name: suv_0_23_-30_35_15_140_60_420.png, overlap_score: 198.19444444444446, pred: [0, -1]
name: hatchback_-40_45_-8_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan2door_-40_23_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: suv_-20_23_-8_35_15_80_30_420.png, overlap_score: 55.01124317378734, pred: [-20, -26]
name: hybrid_0_23_-8_10_20_140_60_420.png, overlap_score: 224.24137931034483, pred: [0, 1]
name: sedan4door_-40_15_-8_35_20_20_30_420.png, overlap_score: 63.02159234250946, pred: [-40, -37]
name: sedan4door_-40_45_-8_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_-20_45_-8_10_20_80_30_420.png, overlap_score: 83.36188271604938, pred: [-20, -19]
name: hatchback_-20_23_-30_10_15_140_60_420.png, overlap_score: 66.1558872305141, pred: [-20, -8]
name: suv_-40_23_-8_35_20_20_30_420.png, overlap_score: 78.12724074950957, pred: [-40, -33]
name: sedan4door_0_23_-30_35_15_80_30_420.png, overlap_score: 249.9538807649044, pred: [0, -4]
name: sedan4door_0_45_-30_35_20_20_60_420.png, overlap_score: 188.51434548714883, pred: [0, -3]
name: suv_-20_23_-8_10_15_20_60_420.png, overlap_score: 24.41198643045609, pred: [-20, -18]
name: hatchback_0_23_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [0, 1]
name: sedan4door_0_23_-30_10_20_230_30_420.png, overlap_score: 0.0, pred: [0, -31]
name: suv_-20_45_-30_35_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -13]
name: sedan2door_0_23_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -22]
name: hybrid_0_23_-30_10_15_20_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan2door_0_15_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -24]
name: hatchback_-40_23_-8_35_15_20_60_420.png, overlap_score: 40.5584612788932, pred: [-40, -28]
name: hybrid_-20_45_-8_35_20_80_30_420.png, overlap_score: 12.984227129337539, pred: [-20, -25]
name: hatchback_-40_45_-8_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: sedan2door_-20_15_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: sedan4door_-20_23_-8_35_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -30]
name: sedan2door_0_45_-8_10_15_230_60_420.png, overlap_score: 255.0, pred: [0, -1]
name: suv_-20_45_-8_35_15_80_30_420.png, overlap_score: 176.54159974301317, pred: [-20, -31]
name: suv_0_15_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [0, -2]
name: sedan4door_-20_45_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -22]
name: hatchback_-20_45_-8_10_15_140_30_420.png, overlap_score: 0.0, pred: [-20, -6]
name: hatchback_-20_23_-8_10_20_80_30_420.png, overlap_score: 9.372685185185185, pred: [-20, -19]
name: hybrid_-20_45_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: suv_-40_15_-30_10_15_20_30_420.png, overlap_score: 40.71298112697017, pred: [-40, -30]
name: hybrid_-40_45_-8_10_20_20_30_420.png, overlap_score: 65.82141363446257, pred: [-40, -30]
name: hybrid_-20_45_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -6]
name: hybrid_-40_15_-30_10_20_20_30_420.png, overlap_score: 35.45545796737767, pred: [-40, -27]
name: hybrid_0_15_-30_35_15_230_60_420.png, overlap_score: 255.0, pred: [0, -3]
name: sedan4door_-20_23_-8_10_15_20_30_420.png, overlap_score: 17.839151210820443, pred: [-20, -30]
name: sedan4door_-20_15_-8_10_15_80_30_420.png, overlap_score: 247.64732610975184, pred: [-20, -10]
name: sedan2door_-40_15_-30_10_20_20_60_420.png, overlap_score: 9.323147811325331, pred: [-40, -24]
name: suv_0_45_-8_10_15_80_60_420.png, overlap_score: 213.9206090266449, pred: [0, -1]
name: suv_0_45_-8_35_20_140_60_420.png, overlap_score: 184.75, pred: [0, -2]
name: hybrid_0_23_-8_35_15_140_30_420.png, overlap_score: None, pred: [0, -11]
name: suv_-40_23_-8_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: sedan2door_0_23_-30_35_20_140_60_420.png, overlap_score: 200.47058823529412, pred: [0, -1]
name: hatchback_-20_23_-8_35_15_140_60_420.png, overlap_score: 5.343283582089552, pred: [-20, -8]
name: hatchback_-20_15_-30_10_15_80_60_420.png, overlap_score: 0.034057045551298425, pred: [-20, -20]
name: hatchback_-20_45_-30_10_20_230_30_420.png, overlap_score: 17.76, pred: [-20, -28]
name: hybrid_-20_45_-30_35_20_80_30_420.png, overlap_score: 14.681388012618296, pred: [-20, -24]
name: sedan4door_-40_23_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_0_23_-30_35_15_80_60_420.png, overlap_score: 150.46235884567128, pred: [0, -4]
name: sedan2door_-20_45_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: hybrid_-40_15_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-20_15_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-20, -13]
name: hybrid_-20_23_-8_10_15_230_60_420.png, overlap_score: 0.0, pred: [-20, -21]
name: sedan2door_0_23_-8_10_15_140_30_420.png, overlap_score: 237.94117647058823, pred: [0, -8]
name: suv_0_23_-8_35_15_230_30_420.png, overlap_score: 250.80645161290323, pred: [0, -9]
name: sedan2door_-40_23_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hatchback_-40_15_-8_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: suv_0_45_-8_35_15_230_60_420.png, overlap_score: 73.0379746835443, pred: [0, -3]
name: sedan4door_0_15_-8_35_15_20_60_420.png, overlap_score: 225.06722438004184, pred: [0, -2]
name: hatchback_0_15_-8_35_20_230_60_420.png, overlap_score: 0.0, pred: [0, 1]
name: hybrid_-20_15_-8_35_20_20_60_420.png, overlap_score: 60.28389269818357, pred: [-20, -8]
name: hatchback_-40_15_-30_10_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hybrid_0_23_-30_10_20_140_60_420.png, overlap_score: 227.55172413793105, pred: [0, 1]
name: sedan2door_0_45_-8_35_20_80_60_420.png, overlap_score: 185.9984932194877, pred: [0, -1]
name: hatchback_0_15_-8_10_20_140_60_420.png, overlap_score: 223.49122807017545, pred: [0, 1]
name: hatchback_0_45_-30_35_15_80_60_420.png, overlap_score: 153.4598494353827, pred: [0, -4]
name: hybrid_0_23_-30_35_15_80_60_420.png, overlap_score: 221.8954314720812, pred: [0, 0]
name: sedan4door_-20_15_-30_35_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -36]
name: sedan4door_0_23_-8_10_15_80_60_420.png, overlap_score: 202.5536756126021, pred: [0, 1]
name: hatchback_0_15_-30_10_15_80_60_420.png, overlap_score: 255.0, pred: [0, -4]
name: suv_-40_15_-8_10_20_20_60_420.png, overlap_score: 0.14569709652105675, pred: [-40, -24]
name: hybrid_0_15_-30_10_20_20_60_420.png, overlap_score: 251.6417004048583, pred: [0, -3]
name: hybrid_-40_23_-30_35_15_20_30_420.png, overlap_score: 211.13195315767462, pred: [-40, -27]
name: hybrid_-40_23_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_-20_15_-8_35_20_20_60_420.png, overlap_score: 3.5367668097281832, pred: [-20, -18]
name: hybrid_-40_15_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_-20_45_-8_35_15_80_60_420.png, overlap_score: 8.338016177096637, pred: [-20, -17]
name: hybrid_-40_15_-8_10_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan2door_0_23_-8_10_15_80_30_420.png, overlap_score: 254.0145251396648, pred: [0, -2]
name: hybrid_0_45_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -15]
name: hatchback_-20_15_-8_10_20_20_60_420.png, overlap_score: 141.6763553233181, pred: [-20, -18]
name: sedan4door_-20_23_-8_10_20_80_30_420.png, overlap_score: 251.56658511010136, pred: [-20, -12]
name: hatchback_-40_45_-30_35_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-40_23_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hybrid_-20_23_-30_10_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -5]
name: suv_-40_23_-8_35_15_20_30_420.png, overlap_score: 134.10911181762836, pred: [-40, -32]
name: sedan4door_-20_45_-30_10_20_80_60_420.png, overlap_score: 42.26134160527336, pred: [-20, -22]
name: hatchback_-20_15_-30_10_15_20_60_420.png, overlap_score: 175.7532658393207, pred: [-20, -17]
name: suv_-40_23_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -31]
name: hatchback_-40_15_-30_10_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -33]
name: hatchback_0_23_-8_35_15_20_30_420.png, overlap_score: 143.43050598362376, pred: [0, -1]
name: sedan2door_-20_45_-30_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: suv_-40_23_-8_35_20_140_60_420.png, overlap_score: 0.0, pred: [-40, -30]
name: sedan4door_-20_45_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -20]
name: sedan2door_0_45_-8_10_20_80_60_420.png, overlap_score: 195.97187343043697, pred: [0, -1]
name: hatchback_0_45_-8_10_20_230_30_420.png, overlap_score: 90.52631578947368, pred: [0, -23]
name: hatchback_0_45_-8_10_15_230_30_420.png, overlap_score: 183.05263157894737, pred: [0, -20]
name: hatchback_0_15_-30_35_15_230_30_420.png, overlap_score: 255.0, pred: [0, -18]
name: sedan4door_-20_23_-8_35_15_230_30_420.png, overlap_score: 0.0, pred: [-20, -29]
name: suv_0_45_-30_35_20_80_60_420.png, overlap_score: 249.07177814029365, pred: [0, -2]
name: sedan4door_-40_15_-30_35_15_20_30_420.png, overlap_score: 46.332121392001184, pred: [-40, -38]
name: hybrid_0_23_-8_10_15_230_30_420.png, overlap_score: 219.75, pred: [0, -21]
name: sedan4door_0_15_-30_35_15_230_30_420.png, overlap_score: 0.0, pred: [0, -34]
name: sedan2door_0_45_-8_35_20_20_60_420.png, overlap_score: 250.06083145172002, pred: [0, -4]
name: hybrid_-40_15_-30_35_20_230_30_420.png, overlap_score: 2.778947368421053, pred: [-40, -41]
name: suv_-20_45_-30_35_15_230_30_420.png, overlap_score: 13.867403314917127, pred: [-20, -10]
name: hybrid_0_15_-30_10_20_140_60_420.png, overlap_score: 182.51724137931035, pred: [0, 1]
name: suv_0_15_-30_35_15_80_60_420.png, overlap_score: 210.5568243610658, pred: [0, -4]
name: hatchback_-20_15_-30_35_20_230_30_420.png, overlap_score: 165.67932489451476, pred: [-20, -29]
name: sedan2door_-20_45_-8_10_20_230_60_420.png, overlap_score: 0.004694835680751174, pred: [-20, -28]
name: sedan4door_0_15_-8_35_15_230_30_420.png, overlap_score: 0.0, pred: [0, -32]
name: sedan4door_0_45_-8_10_20_20_30_420.png, overlap_score: 96.02409985597696, pred: [0, -3]
name: suv_-20_23_-30_10_20_20_60_420.png, overlap_score: 130.2269129287599, pred: [-20, -17]
name: hatchback_0_23_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: sedan2door_-20_15_-8_35_15_80_60_420.png, overlap_score: 36.02835921674544, pred: [-20, -19]
name: sedan2door_0_45_-8_35_20_230_60_420.png, overlap_score: 255.0, pred: [0, 0]
name: hybrid_-20_15_-30_35_20_230_60_420.png, overlap_score: 2.464326160815402, pred: [-20, -22]
name: sedan4door_0_45_-8_10_15_140_30_420.png, overlap_score: 251.14285714285714, pred: [0, -9]
name: sedan2door_-40_23_-30_10_15_80_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: sedan2door_0_15_-8_35_15_20_60_420.png, overlap_score: 230.59861867445875, pred: [0, -2]
name: suv_-20_45_-8_35_15_20_30_420.png, overlap_score: 201.59638028783255, pred: [-20, -18]
name: sedan4door_-40_15_-30_10_20_20_30_420.png, overlap_score: 6.3981598278548635, pred: [-40, -36]
name: sedan4door_-40_23_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -36]
name: hatchback_-40_45_-30_10_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -38]
name: suv_-20_45_-8_10_15_20_60_420.png, overlap_score: 22.797964568413118, pred: [-20, -20]
name: hybrid_-40_15_-8_35_20_140_30_420.png, overlap_score: 0.0, pred: [-40, -31]
name: sedan4door_-40_45_-8_10_15_140_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: sedan2door_-20_23_-30_35_20_20_60_420.png, overlap_score: 64.50929459559276, pred: [-20, -23]
name: hybrid_0_45_-30_10_15_80_30_420.png, overlap_score: 254.5134818288394, pred: [0, 0]
name: hybrid_-40_23_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -35]
name: hatchback_-20_45_-8_10_15_20_60_420.png, overlap_score: 62.071685173089485, pred: [-20, -22]
name: hybrid_-20_15_-8_35_20_20_30_420.png, overlap_score: 185.44468530423083, pred: [-20, -18]
name: sedan2door_-40_23_-30_35_15_230_30_420.png, overlap_score: None, pred: [-40, -30]
name: hybrid_-20_15_-30_35_20_20_30_420.png, overlap_score: 182.04619524592616, pred: [-20, -19]
name: hybrid_0_23_-8_35_15_80_30_420.png, overlap_score: 191.0879249706917, pred: [0, 0]
name: hatchback_-20_45_-8_35_15_20_60_420.png, overlap_score: 15.60842586544742, pred: [-20, -23]
name: sedan2door_0_45_-8_35_15_230_60_420.png, overlap_score: 255.0, pred: [0, -1]
name: suv_0_45_-8_35_15_20_60_420.png, overlap_score: 248.2997024964429, pred: [0, -2]
name: hybrid_0_45_-8_35_20_20_30_420.png, overlap_score: 191.7570989010989, pred: [0, 0]
name: sedan2door_-20_15_-30_35_20_20_30_420.png, overlap_score: 146.95555076834697, pred: [-20, -26]
name: hybrid_-40_23_-8_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -39]
name: hatchback_-40_45_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-40, -34]
name: suv_-20_15_-8_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -25]
name: hatchback_0_15_-30_10_15_20_30_420.png, overlap_score: 175.56519000629856, pred: [0, -2]
name: sedan4door_-40_45_-8_35_20_230_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan4door_0_15_-30_35_20_230_60_420.png, overlap_score: 95.77181208053692, pred: [0, 0]
name: suv_0_45_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [0, -3]
name: sedan4door_-20_23_-30_35_20_80_60_420.png, overlap_score: 0.0, pred: [-20, -21]
name: sedan4door_0_15_-8_10_15_20_30_420.png, overlap_score: 74.78867018722995, pred: [0, -4]
name: hatchback_-40_15_-8_10_15_230_30_420.png, overlap_score: 159.6320754716981, pred: [-40, -31]
name: sedan2door_0_45_-30_10_15_20_60_420.png, overlap_score: 253.25288882985788, pred: [0, -4]
name: suv_-40_45_-30_35_15_20_30_420.png, overlap_score: 210.72380436988433, pred: [-40, -31]
name: suv_-20_45_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -15]
name: hybrid_-40_45_-30_35_20_230_30_420.png, overlap_score: 40.25964912280702, pred: [-40, -37]
name: sedan2door_-20_15_-30_10_20_230_30_420.png, overlap_score: None, pred: [-20, -23]
name: sedan2door_0_23_-30_35_20_140_30_420.png, overlap_score: 201.76470588235293, pred: [0, -7]
name: sedan4door_0_23_-30_35_20_230_30_420.png, overlap_score: 0.0, pred: [0, -29]
name: hybrid_-40_15_-30_10_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -38]
name: hatchback_0_23_-30_35_20_20_60_420.png, overlap_score: 240.32228360957643, pred: [0, -4]
name: sedan2door_-40_45_-30_35_15_80_30_420.png, overlap_score: 0.0, pred: [-40, -37]
name: sedan4door_-20_45_-8_10_20_230_30_420.png, overlap_score: 0.0, pred: [-20, -32]
name: sedan2door_-40_45_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: sedan2door_0_15_-30_10_20_230_60_420.png, overlap_score: 255.0, pred: [0, -1]
name: sedan2door_-20_45_-8_35_15_140_60_420.png, overlap_score: 0.0, pred: [-20, -8]
name: sedan2door_-20_15_-30_10_20_230_60_420.png, overlap_score: 0.0, pred: [-20, -28]
name: hatchback_0_15_-30_35_15_230_60_420.png, overlap_score: 0.0, pred: [0, 0]
name: suv_-20_15_-8_35_15_20_60_420.png, overlap_score: 19.30820454831009, pred: [-20, -19]
name: sedan2door_-20_23_-30_35_20_80_60_420.png, overlap_score: 88.58676569885213, pred: [-20, -19]
name: sedan2door_-40_23_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [-40, -34]
name: hatchback_0_45_-8_35_15_140_30_420.png, overlap_score: 0.0, pred: [0, -1]
name: suv_-40_15_-8_10_20_230_30_420.png, overlap_score: 215.3586956521739, pred: [-40, -15]
name: sedan2door_0_45_-30_35_20_80_60_420.png, overlap_score: 194.64691109994976, pred: [0, 0]
name: sedan2door_-20_45_-8_35_20_20_30_420.png, overlap_score: 128.86593422375412, pred: [-20, -24]
name: sedan2door_-40_15_-8_35_15_230_60_420.png, overlap_score: 0.0, pred: [-40, -32]
name: hybrid_0_15_-30_35_20_20_30_420.png, overlap_score: 244.56052747252747, pred: [0, 0]
name: sedan2door_0_15_-30_35_15_20_60_420.png, overlap_score: 236.16124319298711, pred: [0, -2]
name: hybrid_-40_45_-30_35_20_230_60_420.png, overlap_score: 0.8524046434494196, pred: [-40, -34]
