name: sedan4door_-20_23_-8_35_20_230_60_420.png, overlap_score: 177.94273215350964, pred: [-20, -23]
name: suv_-20_45_-8_10_20_140_30_420.png, overlap_score: 36.49047224523612, pred: [-20, -20]
name: sedan4door_0_15_-30_10_20_230_60_420.png, overlap_score: 55.72619611558503, pred: [0, 0]
name: suv_0_45_-30_35_20_80_30_420.png, overlap_score: 34.97869062901155, pred: [0, -16]
name: sedan4door_0_45_-30_10_20_230_30_420.png, overlap_score: 24.567307692307693, pred: [0, -34]
name: sedan2door_-40_23_-30_10_20_20_30_420.png, overlap_score: 98.15426464637382, pred: [-40, -20]
name: sedan4door_-20_45_-8_35_15_80_60_420.png, overlap_score: 126.86983176504134, pred: [-20, -20]
name: hatchback_-20_23_-30_35_20_230_30_420.png, overlap_score: 60.797140649149924, pred: [-20, -30]
name: suv_-40_23_-8_35_20_230_60_420.png, overlap_score: 177.44323886639677, pred: [-40, -38]
name: suv_-40_45_-8_10_15_80_60_420.png, overlap_score: 101.66783178590934, pred: [-40, -33]
name: hybrid_0_23_-8_10_15_20_30_420.png, overlap_score: 96.38231985315886, pred: [0, 0]
name: hatchback_0_15_-30_35_15_80_30_420.png, overlap_score: 109.0844925296239, pred: [0, -5]
name: hybrid_-20_15_-8_35_15_140_60_420.png, overlap_score: 101.09376465072667, pred: [-20, -9]
name: sedan4door_0_45_-30_35_20_20_30_420.png, overlap_score: 96.41727214786488, pred: [0, -5]
name: suv_0_45_-8_35_15_80_60_420.png, overlap_score: 63.369181650142835, pred: [0, -1]
name: sedan4door_-40_23_-30_10_15_20_30_420.png, overlap_score: 177.20407432052005, pred: [-40, -35]
name: hybrid_-40_15_-30_10_15_80_60_420.png, overlap_score: 128.16347569955818, pred: [-40, -32]
name: suv_-40_15_-8_35_20_20_30_420.png, overlap_score: 103.28855602728618, pred: [-40, -27]
name: sedan4door_-20_45_-30_35_15_20_60_420.png, overlap_score: 71.91319622964868, pred: [-20, -16]
name: sedan2door_-20_45_-30_10_20_140_30_420.png, overlap_score: 28.828933474128828, pred: [-20, -30]
name: hatchback_-20_15_-8_35_20_230_30_420.png, overlap_score: 76.47717842323651, pred: [-20, -32]
name: sedan2door_-20_23_-30_35_15_80_30_420.png, overlap_score: 109.41597157862218, pred: [-20, -12]
name: suv_-40_45_-30_10_20_20_60_420.png, overlap_score: 128.72446088462144, pred: [-40, -21]
name: sedan4door_0_45_-30_10_15_80_60_420.png, overlap_score: 116.74584281463329, pred: [0, 0]
name: hybrid_-20_23_-30_35_15_140_30_420.png, overlap_score: 74.2017766497462, pred: [-20, -19]
name: hybrid_-20_23_-8_35_15_80_30_420.png, overlap_score: 24.2929953665849, pred: [-20, -23]
name: hybrid_0_45_-8_10_20_80_60_420.png, overlap_score: 128.54097771387492, pred: [0, 0]
name: sedan2door_-40_23_-30_35_15_80_30_420.png, overlap_score: 89.76112759643917, pred: [-40, -31]
name: sedan4door_-20_15_-30_10_15_230_60_420.png, overlap_score: 92.25634775543368, pred: [-20, -28]
name: hatchback_-20_23_-30_10_20_230_60_420.png, overlap_score: 46.211029575272406, pred: [-20, -24]
name: hatchback_0_23_-30_35_20_20_30_420.png, overlap_score: 85.82196628044127, pred: [0, 0]
name: suv_0_45_-8_35_20_230_60_420.png, overlap_score: 41.09797657082002, pred: [0, -4]
name: hatchback_-20_45_-30_35_15_80_30_420.png, overlap_score: 51.72318054871037, pred: [-20, -20]
name: hybrid_-40_23_-8_10_20_80_30_420.png, overlap_score: 45.47000641084348, pred: [-40, -32]
name: hatchback_-20_15_-8_10_15_140_30_420.png, overlap_score: 80.19855358316897, pred: [-20, -4]
name: sedan2door_-40_23_-8_35_20_80_30_420.png, overlap_score: 95.74569732937685, pred: [-40, -31]
name: sedan4door_-20_45_-30_10_15_80_60_420.png, overlap_score: 139.60136869118904, pred: [-20, -22]
name: suv_-20_15_-8_35_20_20_60_420.png, overlap_score: 116.0646602398307, pred: [-20, -17]
name: hybrid_-40_23_-30_35_15_140_30_420.png, overlap_score: 62.89292635658915, pred: [-40, -31]
name: suv_-20_45_-30_35_20_20_60_420.png, overlap_score: 158.24092797241164, pred: [-20, -18]
name: sedan2door_0_45_-8_10_20_140_30_420.png, overlap_score: 28.083106267029972, pred: [0, -1]
name: sedan4door_-40_15_-8_35_15_80_60_420.png, overlap_score: 73.7786286112078, pred: [-40, -33]
name: sedan2door_0_15_-8_10_20_140_60_420.png, overlap_score: 47.10294117647059, pred: [0, 0]
name: hybrid_-20_23_-30_10_15_80_30_420.png, overlap_score: 26.70714091032979, pred: [-20, -22]
name: sedan2door_-40_45_-30_10_15_230_30_420.png, overlap_score: None, pred: [-40, -29]
name: hatchback_0_15_-8_35_20_80_60_420.png, overlap_score: 147.29630982827913, pred: [0, 0]
name: hatchback_0_15_-30_10_15_80_30_420.png, overlap_score: 113.6810922205049, pred: [0, -3]
name: hybrid_-20_15_-8_10_15_80_60_420.png, overlap_score: 64.63936243936244, pred: [-20, -19]
name: suv_-40_45_-30_35_20_230_60_420.png, overlap_score: 155.4061427871263, pred: [-40, -35]
name: suv_-20_45_-30_10_15_230_60_420.png, overlap_score: 143.7920353982301, pred: [-20, -28]
name: sedan4door_0_45_-8_10_20_80_60_420.png, overlap_score: 128.74374234202696, pred: [0, 1]
name: suv_-40_23_-8_35_15_230_60_420.png, overlap_score: 183.35951417004048, pred: [-40, -38]
name: suv_0_15_-30_35_15_230_60_420.png, overlap_score: 57.284345047923324, pred: [0, -5]
name: suv_-40_45_-30_35_20_140_60_420.png, overlap_score: 64.9253328188308, pred: [-40, -36]
name: suv_-20_15_-30_35_20_20_60_420.png, overlap_score: 143.9144917313269, pred: [-20, -18]
name: sedan4door_-40_23_-8_10_15_230_30_420.png, overlap_score: 72.25688976377953, pred: [-40, -36]
name: sedan2door_-20_15_-8_35_20_80_60_420.png, overlap_score: 129.53238185000674, pred: [-20, -18]
name: sedan2door_0_15_-30_35_20_230_60_420.png, overlap_score: 55.525862068965516, pred: [0, -3]
name: sedan2door_0_15_-30_35_20_230_30_420.png, overlap_score: None, pred: [0, -17]
name: hatchback_-40_23_-30_35_15_140_60_420.png, overlap_score: 54.51273416122922, pred: [-40, -30]
name: sedan4door_-20_15_-8_10_20_230_30_420.png, overlap_score: 49.5394422310757, pred: [-20, -29]
name: hatchback_-40_15_-30_10_20_230_30_420.png, overlap_score: 53.14310404424473, pred: [-40, -40]
name: hybrid_-40_15_-8_10_15_230_30_420.png, overlap_score: 102.31231778425656, pred: [-40, -43]
name: suv_0_23_-30_35_15_140_60_420.png, overlap_score: 28.662790697674417, pred: [0, 0]
name: hatchback_-40_45_-8_35_20_140_30_420.png, overlap_score: 16.122695273214884, pred: [-40, -34]
name: sedan2door_-40_23_-30_35_20_80_60_420.png, overlap_score: 132.48252585737615, pred: [-40, -38]
name: suv_-20_23_-8_35_15_80_30_420.png, overlap_score: 41.85537610941365, pred: [-20, -20]
name: hybrid_0_23_-8_10_20_140_60_420.png, overlap_score: 92.46670665866827, pred: [0, 0]
name: sedan4door_-40_15_-8_35_20_20_30_420.png, overlap_score: 135.26350002559246, pred: [-40, -36]
name: sedan4door_-40_45_-8_35_20_80_60_420.png, overlap_score: 85.81065088757397, pred: [-40, -32]
name: hatchback_-20_45_-8_10_20_80_30_420.png, overlap_score: 79.12551338919008, pred: [-20, -13]
name: hatchback_-20_23_-30_10_15_140_60_420.png, overlap_score: 87.67239212400503, pred: [-20, -10]
name: suv_-40_23_-8_35_20_20_30_420.png, overlap_score: 105.61494060964557, pred: [-40, -30]
name: sedan4door_0_23_-30_35_15_80_30_420.png, overlap_score: 99.4304336926548, pred: [0, -2]
name: sedan4door_0_45_-30_35_20_20_60_420.png, overlap_score: 32.10873669756265, pred: [0, -3]
name: suv_-20_23_-8_10_15_20_60_420.png, overlap_score: 105.46994278548476, pred: [-20, -17]
name: hatchback_0_23_-8_35_15_230_60_420.png, overlap_score: 57.01271534044299, pred: [0, 0]
name: sedan4door_0_23_-30_10_20_230_30_420.png, overlap_score: 22.642307692307693, pred: [0, -31]
name: suv_-20_45_-30_35_20_230_30_420.png, overlap_score: 32.372830188679245, pred: [-20, -7]
name: sedan2door_0_23_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -17]
name: hybrid_0_23_-30_10_15_20_60_420.png, overlap_score: 91.62040941501188, pred: [0, 0]
name: sedan2door_0_15_-8_35_15_230_30_420.png, overlap_score: None, pred: [0, -20]
name: hatchback_-40_23_-8_35_15_20_60_420.png, overlap_score: 66.57399617590822, pred: [-40, -20]
name: hybrid_-20_45_-8_35_20_80_30_420.png, overlap_score: 33.745571000272555, pred: [-20, -23]
name: hatchback_-40_45_-8_10_15_80_60_420.png, overlap_score: 110.99589533093895, pred: [-40, -36]
name: sedan2door_-20_15_-8_35_15_140_60_420.png, overlap_score: 90.18373291507955, pred: [-20, -11]
name: sedan4door_-20_23_-8_35_20_140_30_420.png, overlap_score: 42.14554794520548, pred: [-20, -23]
name: sedan2door_0_45_-8_10_15_230_60_420.png, overlap_score: 83.41982758620689, pred: [0, -3]
name: suv_-20_45_-8_35_15_80_30_420.png, overlap_score: 38.99679906882002, pred: [-20, -26]
name: suv_0_15_-30_10_15_230_60_420.png, overlap_score: 62.480298189563364, pred: [0, -3]
name: sedan4door_-20_45_-30_10_15_230_60_420.png, overlap_score: 123.76355880560634, pred: [-20, -27]
name: hatchback_-20_45_-8_10_15_140_30_420.png, overlap_score: 78.53418803418803, pred: [-20, -4]
name: hatchback_-20_23_-8_10_20_80_30_420.png, overlap_score: 73.31493346476097, pred: [-20, -14]
name: hybrid_-20_45_-8_35_15_140_60_420.png, overlap_score: 126.71894045944678, pred: [-20, -8]
name: suv_-40_15_-30_10_15_20_30_420.png, overlap_score: 155.09292563087345, pred: [-40, -29]
name: hybrid_-40_45_-8_10_20_20_30_420.png, overlap_score: 122.89340426579972, pred: [-40, -29]
name: hybrid_-20_45_-30_10_15_140_60_420.png, overlap_score: 121.60196905766526, pred: [-20, -8]
name: hybrid_-40_15_-30_10_20_20_30_420.png, overlap_score: 124.30328555243584, pred: [-40, -27]
name: hybrid_0_15_-30_35_15_230_60_420.png, overlap_score: 19.651974288337925, pred: [0, -2]
name: sedan4door_-20_23_-8_10_15_20_30_420.png, overlap_score: 145.22162101857532, pred: [-20, -30]
name: sedan4door_-20_15_-8_10_15_80_30_420.png, overlap_score: 81.62014544329259, pred: [-20, -13]
name: sedan2door_-40_15_-30_10_20_20_60_420.png, overlap_score: 159.28882833787466, pred: [-40, -22]
name: suv_0_45_-8_10_15_80_60_420.png, overlap_score: 59.49806755167199, pred: [0, -1]
name: suv_0_45_-8_35_20_140_60_420.png, overlap_score: 15.216777408637874, pred: [0, -6]
name: hybrid_0_23_-8_35_15_140_30_420.png, overlap_score: None, pred: [0, -4]
name: suv_-40_23_-8_35_20_80_60_420.png, overlap_score: 106.398361551065, pred: [-40, -32]
name: sedan2door_0_23_-30_35_20_140_60_420.png, overlap_score: 60.52508650519031, pred: [0, -1]
name: hatchback_-20_23_-8_35_15_140_60_420.png, overlap_score: 76.29765395894428, pred: [-20, -15]
name: hatchback_-20_15_-30_10_15_80_60_420.png, overlap_score: 37.605218726016886, pred: [-20, -19]
name: hatchback_-20_45_-30_10_20_230_30_420.png, overlap_score: 36.12972292191436, pred: [-20, -30]
name: hybrid_-20_45_-30_35_20_80_30_420.png, overlap_score: 34.808803488689016, pred: [-20, -23]
name: sedan4door_-40_23_-30_10_15_140_60_420.png, overlap_score: 114.15414864333465, pred: [-40, -30]
name: hatchback_0_23_-30_35_15_80_60_420.png, overlap_score: 146.18249908659115, pred: [0, -4]
name: sedan2door_-20_45_-8_35_20_140_60_420.png, overlap_score: 116.20860407797446, pred: [-20, -14]
name: hybrid_-40_15_-30_10_15_230_60_420.png, overlap_score: 176.14357131698173, pred: [-40, -30]
name: suv_-20_15_-30_10_20_140_30_420.png, overlap_score: 9.885666942833472, pred: [-20, -12]
name: hybrid_-20_23_-8_10_15_230_60_420.png, overlap_score: 176.20646096500312, pred: [-20, -13]
name: sedan2door_0_23_-8_10_15_140_30_420.png, overlap_score: 20.450953678474114, pred: [0, -4]
name: suv_0_23_-8_35_15_230_30_420.png, overlap_score: 65.45333333333333, pred: [0, -4]
name: sedan2door_-40_23_-30_10_15_230_60_420.png, overlap_score: 143.51447811447812, pred: [-40, -33]
name: hatchback_-40_15_-8_10_15_80_60_420.png, overlap_score: 120.70702924576706, pred: [-40, -35]
name: suv_0_45_-8_35_15_230_60_420.png, overlap_score: 31.256656017039404, pred: [0, -6]
name: sedan4door_0_15_-8_35_15_20_60_420.png, overlap_score: 91.25133001544535, pred: [0, 0]
name: hatchback_0_15_-8_35_20_230_60_420.png, overlap_score: 56.38515176374077, pred: [0, 0]
name: hybrid_-20_15_-8_35_20_20_60_420.png, overlap_score: 126.95632853202574, pred: [-20, -6]
name: hatchback_-40_15_-30_10_20_140_30_420.png, overlap_score: 35.760643647334895, pred: [-40, -36]
name: hybrid_0_23_-30_10_20_140_60_420.png, overlap_score: 91.05458908218357, pred: [0, 0]
name: sedan2door_0_45_-8_35_20_80_60_420.png, overlap_score: 100.37355562892044, pred: [0, 0]
name: hatchback_0_15_-8_10_20_140_60_420.png, overlap_score: 64.44533485975958, pred: [0, 2]
name: hatchback_0_45_-30_35_15_80_60_420.png, overlap_score: 115.92875411033978, pred: [0, -3]
name: hybrid_0_23_-30_35_15_80_60_420.png, overlap_score: 116.75431344356578, pred: [0, 1]
name: sedan4door_-20_15_-30_35_20_230_30_420.png, overlap_score: 28.435661764705884, pred: [-20, -37]
name: sedan4door_0_23_-8_10_15_80_60_420.png, overlap_score: 120.3801855417469, pred: [0, 1]
name: hatchback_0_15_-30_10_15_80_60_420.png, overlap_score: 124.62349287541103, pred: [0, -2]
name: suv_-40_15_-8_10_20_20_60_420.png, overlap_score: 143.83677002990714, pred: [-40, -21]
name: hybrid_0_15_-30_10_20_20_60_420.png, overlap_score: 103.5574637736717, pred: [0, 0]
name: hybrid_-40_23_-30_35_15_20_30_420.png, overlap_score: 137.65119944830303, pred: [-40, -27]
name: hybrid_-40_23_-8_10_15_140_60_420.png, overlap_score: 50.45616641901932, pred: [-40, -31]
name: sedan4door_-20_15_-8_35_20_20_60_420.png, overlap_score: 46.16332476435304, pred: [-20, -11]
name: hybrid_-40_15_-30_35_20_80_60_420.png, overlap_score: 115.89553965916264, pred: [-40, -32]
name: hatchback_-20_45_-8_35_15_80_60_420.png, overlap_score: 78.86369915579432, pred: [-20, -12]
name: hybrid_-40_15_-8_10_20_140_60_420.png, overlap_score: 45.33977216443784, pred: [-40, -32]
name: sedan2door_0_23_-8_10_15_80_30_420.png, overlap_score: 92.24672379032258, pred: [0, -1]
name: hybrid_0_45_-30_35_15_140_30_420.png, overlap_score: None, pred: [0, -4]
name: hatchback_-20_15_-8_10_20_20_60_420.png, overlap_score: 75.5666730991895, pred: [-20, -10]
name: sedan4door_-20_23_-8_10_20_80_30_420.png, overlap_score: 77.76233947083398, pred: [-20, -13]
name: hatchback_-40_45_-30_35_15_80_60_420.png, overlap_score: 103.10903027193433, pred: [-40, -34]
name: suv_-40_23_-30_10_15_80_30_420.png, overlap_score: 64.68722841488758, pred: [-40, -33]
name: hybrid_-20_23_-30_10_15_140_60_420.png, overlap_score: 108.17744960150023, pred: [-20, -8]
name: suv_-40_23_-8_35_15_20_30_420.png, overlap_score: 109.92849305919954, pred: [-40, -29]
name: sedan4door_-20_45_-30_10_20_80_60_420.png, overlap_score: 136.21670943826632, pred: [-20, -22]
name: hatchback_-20_15_-30_10_15_20_60_420.png, overlap_score: 89.48581628714781, pred: [-20, -12]
name: suv_-40_23_-30_35_15_140_60_420.png, overlap_score: 66.23538491221301, pred: [-40, -33]
name: hatchback_-40_15_-30_10_15_140_30_420.png, overlap_score: 33.17733825008381, pred: [-40, -35]
name: hatchback_0_23_-8_35_15_20_30_420.png, overlap_score: 124.53500312218137, pred: [0, 0]
name: sedan2door_-20_45_-30_35_15_140_60_420.png, overlap_score: 103.6031817163343, pred: [-20, -13]
name: suv_-40_23_-8_35_20_140_60_420.png, overlap_score: 78.73085085857612, pred: [-40, -32]
name: sedan4door_-20_45_-8_10_20_230_60_420.png, overlap_score: 176.53569298071187, pred: [-20, -22]
name: sedan2door_0_45_-8_10_20_80_60_420.png, overlap_score: 102.50478705843513, pred: [0, 0]
name: hatchback_0_45_-8_10_20_230_30_420.png, overlap_score: 12.169565217391304, pred: [0, -25]
name: hatchback_0_45_-8_10_15_230_30_420.png, overlap_score: 29.491304347826087, pred: [0, -27]
name: hatchback_0_15_-30_35_15_230_30_420.png, overlap_score: 23.835545722713864, pred: [0, -27]
name: sedan4door_-20_23_-8_35_15_230_30_420.png, overlap_score: 103.10566173818968, pred: [-20, -28]
name: suv_0_45_-30_35_20_80_60_420.png, overlap_score: 62.241976138464125, pred: [0, -4]
name: sedan4door_-40_15_-30_35_15_20_30_420.png, overlap_score: 133.08711675282797, pred: [-40, -37]
name: hybrid_0_23_-8_10_15_230_30_420.png, overlap_score: 67.47131147540983, pred: [0, -22]
name: sedan4door_0_15_-30_35_15_230_30_420.png, overlap_score: 47.52888222055514, pred: [0, -36]
name: sedan2door_0_45_-8_35_20_20_60_420.png, overlap_score: 96.34150124069478, pred: [0, -2]
name: hybrid_-40_15_-30_35_20_230_30_420.png, overlap_score: 92.09658089531194, pred: [-40, -42]
name: suv_-20_45_-30_35_15_230_30_420.png, overlap_score: 48.170566037735846, pred: [-20, -6]
name: hybrid_0_15_-30_10_20_140_60_420.png, overlap_score: 73.12987402519497, pred: [0, 0]
name: suv_0_15_-30_35_15_80_60_420.png, overlap_score: 56.25306671147706, pred: [0, -7]
name: hatchback_-20_15_-30_35_20_230_30_420.png, overlap_score: 65.4339258114374, pred: [-20, -32]
name: sedan2door_-20_45_-8_10_20_230_60_420.png, overlap_score: 122.32342306147046, pred: [-20, -24]
name: sedan4door_0_15_-8_35_15_230_30_420.png, overlap_score: 111.07201800450113, pred: [0, -27]
name: sedan4door_0_45_-8_10_20_20_30_420.png, overlap_score: 81.29559788494616, pred: [0, -3]
name: suv_-20_23_-30_10_20_20_60_420.png, overlap_score: 146.8117407320323, pred: [-20, -17]
name: hatchback_0_23_-30_35_15_230_60_420.png, overlap_score: 43.30065627563577, pred: [0, -2]
name: sedan2door_-20_15_-8_35_15_80_60_420.png, overlap_score: 141.21543018715496, pred: [-20, -18]
name: sedan2door_0_45_-8_35_20_230_60_420.png, overlap_score: 72.5405172413793, pred: [0, -3]
name: hybrid_-20_15_-30_35_20_230_60_420.png, overlap_score: 142.90329260716504, pred: [-20, -14]
name: sedan4door_0_45_-8_10_15_140_30_420.png, overlap_score: 20.54193548387097, pred: [0, -4]
name: sedan2door_-40_23_-30_10_15_80_60_420.png, overlap_score: 135.34980947196516, pred: [-40, -37]
name: sedan2door_0_15_-8_35_15_20_60_420.png, overlap_score: 124.65283808933002, pred: [0, -1]
name: suv_-20_45_-8_35_15_20_30_420.png, overlap_score: 91.84490194065098, pred: [-20, -20]
name: sedan4door_-40_15_-30_10_20_20_30_420.png, overlap_score: 139.75231611813481, pred: [-40, -35]
name: sedan4door_-40_23_-8_10_20_230_60_420.png, overlap_score: 146.44441119257817, pred: [-40, -36]
name: hatchback_-40_45_-30_10_15_230_60_420.png, overlap_score: 174.0921226104153, pred: [-40, -40]
name: suv_-20_45_-8_10_15_20_60_420.png, overlap_score: 125.68069597930872, pred: [-20, -19]
name: hybrid_-40_15_-8_35_20_140_30_420.png, overlap_score: 68.97141472868218, pred: [-40, -29]
name: sedan4door_-40_45_-8_10_15_140_60_420.png, overlap_score: 78.55112072355486, pred: [-40, -31]
name: sedan2door_-20_23_-30_35_20_20_60_420.png, overlap_score: 100.74357801661712, pred: [-20, -21]
name: hybrid_0_45_-30_10_15_80_30_420.png, overlap_score: 114.74826147426982, pred: [0, -1]
name: hybrid_-40_23_-8_35_15_230_60_420.png, overlap_score: 179.49476644274333, pred: [-40, -31]
name: hatchback_-20_45_-8_10_15_20_60_420.png, overlap_score: 76.78627942879197, pred: [-20, -12]
name: hybrid_-20_15_-8_35_20_20_30_420.png, overlap_score: 116.83651513553423, pred: [-20, -18]
name: sedan2door_-40_23_-30_35_15_230_30_420.png, overlap_score: None, pred: [-40, -28]
name: hybrid_-20_15_-30_35_20_20_30_420.png, overlap_score: 121.32491298386246, pred: [-20, -17]
name: hybrid_0_23_-8_35_15_80_30_420.png, overlap_score: 107.16216968011126, pred: [0, -1]
name: hatchback_-20_45_-8_35_15_20_60_420.png, overlap_score: 76.64656503280587, pred: [-20, -12]
name: sedan2door_0_45_-8_35_15_230_60_420.png, overlap_score: 67.18706896551724, pred: [0, -3]
name: suv_0_45_-8_35_15_20_60_420.png, overlap_score: 48.39127052050105, pred: [0, -1]
name: hybrid_0_45_-8_35_20_20_30_420.png, overlap_score: 79.19403161821303, pred: [0, 0]
name: sedan2door_-20_15_-30_35_20_20_30_420.png, overlap_score: 69.58716291283709, pred: [-20, -22]
name: hybrid_-40_23_-8_35_15_80_30_420.png, overlap_score: 49.553622126568364, pred: [-40, -32]
